Station_ID,State,City,Charger_Type,Power_kW,Operator,Installation_Date,Avg_Daily_Sessions,Utilization_Percent,Estimated_Daily_Revenue_INR,Latitude,Longitude
EVCS_18100,Kerala,Kochi,Fast,30,Statiq,23-03-2024,56,23.7,8377,34.759647,93.450222
EVCS_18101,Kerala,Thiruvananthapuram,Slow,60,Govt Utility,28-03-2025,56,33.9,21770,34.494283,74.754505
EVCS_18102,Kerala,Kochi,Slow,30,Jio-bp Pulse,07-03-2022,39,48.5,6151,16.388295,91.473376
EVCS_18103,Kerala,Thiruvananthapuram,Slow,180,Tata Power,09-06-2022,42,41.8,57155,29.125742,69.411438
EVCS_18104,Kerala,Thiruvananthapuram,Slow,30,Ather Grid,06-06-2025,37,54.9,6671,34.712212,90.342776
EVCS_18105,Kerala,Kochi,Slow,15,ChargeZone,17-06-2024,31,74,3701,10.396868,73.839917
EVCS_18106,Kerala,Thiruvananthapuram,Fast,350,ChargeZone,20-12-2024,72,34.7,124758,26.050258,95.399936
EVCS_18107,Kerala,Thiruvananthapuram,Slow,30,Jio-bp Pulse,17-03-2022,34,26.2,5057,20.385339,92.333846
EVCS_18108,Kerala,Kochi,Slow,15,Jio-bp Pulse,16-05-2022,4,64.4,401,19.875556,73.536404
EVCS_18109,Kerala,Thiruvananthapuram,Fast,15,Govt Utility,20-03-2022,106,79.8,12521,33.743875,95.80885
EVCS_18110,Kerala,Thiruvananthapuram,Slow,15,Statiq,26-07-2023,55,90.3,6041,28.445497,90.627192
EVCS_18111,Kerala,Thiruvananthapuram,Slow,30,Govt Utility,15-01-2025,26,54.8,4688,11.160705,84.950727
EVCS_18112,Kerala,Kochi,Slow,30,Statiq,12-03-2024,10,94.8,2379,10.474241,94.431546
EVCS_18113,Kerala,Thiruvananthapuram,Slow,180,Govt Utility,03-01-2024,49,42.3,68116,26.181154,85.477091
EVCS_18114,Kerala,Thiruvananthapuram,Slow,120,Govt Utility,24-12-2024,48,94.1,39206,32.777048,85.071534
EVCS_18115,Kerala,Thiruvananthapuram,Slow,120,Jio-bp Pulse,30-09-2023,45,87.9,27447,19.712928,83.062592
EVCS_18116,Kerala,Thiruvananthapuram,Fast,30,Ather Grid,01-08-2023,15,79.5,3285,11.839348,95.560372
EVCS_18117,Kerala,Thiruvananthapuram,Slow,30,Statiq,14-08-2022,17,46.5,3884,10.261902,90.851147
EVCS_18118,Kerala,Thiruvananthapuram,Slow,120,Statiq,19-04-2025,14,58.2,11425,11.169753,86.901213
EVCS_18119,Kerala,Kochi,Fast,180,Tata Power,06-07-2024,85,92.7,115830,23.783232,74.671845
EVCS_18120,Kerala,Thiruvananthapuram,Slow,60,Govt Utility,08-11-2022,45,73.2,18238,26.039419,83.710115
EVCS_18121,Kerala,Kochi,Slow,30,ChargeZone,17-01-2023,21,70.8,3166,11.154517,80.612933
EVCS_18122,Kerala,Kochi,Slow,30,Ather Grid,25-05-2022,29,82.6,4493,30.241712,74.455491
EVCS_18123,Kerala,Kochi,Slow,30,Tata Power,24-06-2022,52,55.3,11899,33.257123,91.875654
EVCS_18124,Kerala,Kochi,Fast,15,Govt Utility,06-11-2022,70,45.1,5672,8.662191,76.057567
EVCS_18125,Kerala,Thiruvananthapuram,Fast,30,Govt Utility,28-05-2022,54,32.1,7873,21.758036,80.132166
EVCS_18126,Kerala,Thiruvananthapuram,Slow,15,Ather Grid,01-03-2023,4,97.5,422,32.394256,89.511293
EVCS_18127,Kerala,Thiruvananthapuram,Fast,30,ChargeZone,04-03-2023,73,24.3,12298,12.168672,75.498568
EVCS_18128,Kerala,Thiruvananthapuram,Fast,15,Ather Grid,10-06-2022,46,61.2,5429,22.500214,71.828887
EVCS_18129,Kerala,Thiruvananthapuram,Slow,30,Statiq,07-04-2024,5,96,797,29.547786,87.305449
EVCS_18130,Kerala,Thiruvananthapuram,Slow,180,Statiq,12-05-2022,16,25.7,22797,21.907753,89.460942
EVCS_18131,Kerala,Kochi,Slow,30,Govt Utility,09-03-2022,35,56.5,5576,18.882597,68.332208
EVCS_18132,Kerala,Kochi,Slow,15,ChargeZone,08-07-2024,2,93,224,28.567748,96.055043
EVCS_18133,Kerala,Thiruvananthapuram,Slow,30,Govt Utility,06-05-2025,21,33.2,3795,14.214019,96.268221
EVCS_18134,Kerala,Thiruvananthapuram,Slow,60,Tata Power,27-12-2023,8,88.4,3021,34.075851,80.639882
EVCS_18135,Kerala,Kochi,Fast,180,Tata Power,17-01-2025,58,90.7,82664,16.653092,89.342579
EVCS_18136,Kerala,Thiruvananthapuram,Slow,60,Ather Grid,10-10-2024,53,70.7,23124,23.746316,85.476871
EVCS_18137,Kerala,Thiruvananthapuram,Slow,120,Statiq,10-08-2023,34,87.8,21911,18.887431,74.369532
EVCS_18138,Kerala,Thiruvananthapuram,Slow,60,Jio-bp Pulse,23-08-2024,48,29.1,15707,16.321795,91.022996
EVCS_18139,Kerala,Kochi,Slow,60,Jio-bp Pulse,05-02-2022,16,83.1,5757,20.717692,96.877295
EVCS_18140,Kerala,Thiruvananthapuram,Fast,15,Govt Utility,25-12-2022,13,62.1,1377,23.134405,87.695637
EVCS_18141,Kerala,Kochi,Slow,120,Govt Utility,19-10-2024,22,95,13854,33.037287,90.546262
EVCS_18142,Kerala,Kochi,Fast,120,Tata Power,18-02-2024,90,96.4,64507,26.056743,84.851966
EVCS_18143,Kerala,Kochi,Fast,60,Statiq,30-04-2025,99,76.7,40322,32.445064,77.62508
EVCS_18144,Kerala,Kochi,Slow,30,Statiq,18-12-2023,29,92.5,4608,33.872994,88.961298
EVCS_18145,Kerala,Thiruvananthapuram,Slow,15,Govt Utility,14-06-2023,28,73.9,3109,20.424738,93.812512
EVCS_18146,Kerala,Kochi,Fast,60,Tata Power,24-07-2024,98,38,43450,25.751098,70.104816
EVCS_18147,Kerala,Thiruvananthapuram,Fast,60,Govt Utility,14-10-2023,51,57.4,23455,32.898401,69.689617
EVCS_18148,Kerala,Kochi,Slow,120,Ather Grid,22-10-2024,39,92.9,23721,19.240092,78.744487
EVCS_18149,Kerala,Thiruvananthapuram,Slow,15,Jio-bp Pulse,08-02-2022,43,32.7,3777,8.260414,83.511118
EVCS_18150,Kerala,Thiruvananthapuram,Fast,15,Govt Utility,01-11-2024,82,92.3,6102,21.254938,92.337352
EVCS_18151,Kerala,Kochi,Fast,120,Ather Grid,13-06-2023,54,22.4,49563,14.648067,70.258189
EVCS_18152,Kerala,Thiruvananthapuram,Slow,30,Tata Power,24-10-2024,4,30.5,945,18.417999,75.24546
EVCS_18153,Kerala,Thiruvananthapuram,Slow,30,Jio-bp Pulse,31-07-2023,47,92.2,10426,30.208169,95.86969
EVCS_18154,Kerala,Thiruvananthapuram,Slow,60,Govt Utility,03-09-2023,14,58.7,4205,14.80765,77.292588
EVCS_18155,Kerala,Kochi,Fast,120,Statiq,15-05-2023,105,74.2,70301,8.63666,70.648156
EVCS_18156,Kerala,Kochi,Fast,120,Jio-bp Pulse,03-07-2024,87,91.6,69578,16.649488,83.765512
EVCS_18157,Kerala,Kochi,Slow,120,Statiq,22-10-2023,48,30.9,44570,14.394562,77.045925
EVCS_18158,Kerala,Thiruvananthapuram,Slow,60,Ather Grid,11-07-2022,58,49.1,17090,25.680529,88.709316
EVCS_18159,Kerala,Kochi,Fast,350,ChargeZone,10-06-2024,44,33,118097,19.220895,90.888873
EVCS_18160,Kerala,Kochi,Slow,30,Ather Grid,29-05-2022,3,65.2,551,8.787804,89.21081
EVCS_18161,Kerala,Thiruvananthapuram,Slow,120,Ather Grid,13-10-2024,20,47,16164,34.292026,77.3243
EVCS_18162,Kerala,Kochi,Fast,15,Statiq,10-08-2024,96,94.1,6955,13.870336,78.266202
EVCS_18163,Kerala,Thiruvananthapuram,Slow,60,Govt Utility,12-08-2022,7,44.7,2666,22.045023,79.16016
EVCS_18164,Kerala,Thiruvananthapuram,Slow,30,Jio-bp Pulse,28-06-2023,44,77.4,10319,24.097863,82.238618
EVCS_18165,Kerala,Kochi,Slow,180,Statiq,18-03-2024,48,49.7,52030,16.534773,87.713515
EVCS_18166,Kerala,Thiruvananthapuram,Fast,120,Tata Power,22-11-2024,56,42.5,35139,18.444905,80.055623
EVCS_18167,Kerala,Kochi,Fast,60,Statiq,18-07-2023,107,56.2,35678,22.028023,90.385776
EVCS_18168,Kerala,Kochi,Fast,60,Govt Utility,15-03-2023,51,28.1,20666,12.766123,83.641832
EVCS_18169,Kerala,Thiruvananthapuram,Slow,180,Ather Grid,14-05-2024,36,89.2,45700,33.395213,88.75974
EVCS_18170,Kerala,Thiruvananthapuram,Fast,15,Tata Power,22-03-2024,13,24.6,1114,8.937096,69.949945
EVCS_18171,Kerala,Kochi,Fast,120,Jio-bp Pulse,04-10-2023,31,53.3,23956,14.144237,88.289618
EVCS_18172,Kerala,Thiruvananthapuram,Slow,120,Tata Power,17-05-2023,37,36,22942,30.193383,72.555594
EVCS_18173,Kerala,Thiruvananthapuram,Slow,15,ChargeZone,29-12-2022,11,80.1,929,27.879897,72.622525
EVCS_18174,Kerala,Thiruvananthapuram,Slow,15,Jio-bp Pulse,05-01-2025,38,62.4,3939,17.358995,88.048813
EVCS_18175,Kerala,Kochi,Slow,120,Tata Power,02-08-2024,19,36.5,13178,24.372692,70.204972
EVCS_18176,Kerala,Thiruvananthapuram,Slow,15,Statiq,12-03-2025,50,62.2,4156,22.674714,95.973365
EVCS_18177,Kerala,Thiruvananthapuram,Fast,60,Tata Power,21-05-2023,36,76,16492,16.183917,85.581055
EVCS_18178,Kerala,Kochi,Slow,120,ChargeZone,16-03-2025,23,65,15049,19.690233,90.804555
EVCS_18179,Kerala,Kochi,Slow,60,Tata Power,29-01-2024,57,82.5,21160,31.27328,82.163169
EVCS_18180,Kerala,Kochi,Fast,60,Govt Utility,31-08-2024,64,71.3,22670,11.692991,84.478061
EVCS_18181,Kerala,Thiruvananthapuram,Slow,15,Tata Power,28-06-2025,54,49.3,5000,28.737719,84.867054
EVCS_18182,Kerala,Thiruvananthapuram,Slow,350,ChargeZone,24-04-2022,36,71.6,95582,26.343457,85.518336
EVCS_18183,Kerala,Thiruvananthapuram,Slow,350,ChargeZone,29-04-2022,4,56.8,8538,18.808489,87.865308
EVCS_18184,Kerala,Kochi,Slow,15,Govt Utility,30-03-2025,45,71.3,4400,13.822621,95.867993
EVCS_18185,Kerala,Kochi,Fast,60,ChargeZone,23-06-2025,67,78.2,19702,23.352087,82.919933
EVCS_18186,Kerala,Thiruvananthapuram,Slow,30,ChargeZone,21-09-2022,13,56.4,2123,11.545765,88.554182
EVCS_18187,Kerala,Kochi,Fast,180,ChargeZone,31-10-2023,45,90.6,50787,8.471407,77.13396
EVCS_18188,Kerala,Thiruvananthapuram,Fast,30,Ather Grid,29-08-2024,92,56,20661,23.948913,91.300296
EVCS_18189,Kerala,Kochi,Slow,15,Ather Grid,16-05-2023,22,82.6,1783,12.016893,96.886207
EVCS_18190,Kerala,Thiruvananthapuram,Fast,30,Ather Grid,26-04-2022,92,37.2,17519,26.458052,71.724216
EVCS_18191,Kerala,Kochi,Fast,30,Tata Power,14-05-2022,83,76.7,13326,34.230044,87.920551
EVCS_18192,Kerala,Thiruvananthapuram,Slow,30,Govt Utility,01-01-2025,31,23.3,6447,27.195965,77.195809
EVCS_18193,Kerala,Kochi,Slow,180,ChargeZone,23-12-2024,37,60.5,41487,25.45651,92.192979
EVCS_18194,Kerala,Kochi,Slow,30,Ather Grid,30-08-2023,2,43.4,421,9.22366,69.602092
EVCS_18195,Kerala,Thiruvananthapuram,Slow,15,Tata Power,17-10-2024,20,26.2,2385,33.746498,82.955371
EVCS_18196,Kerala,Kochi,Fast,15,Statiq,26-04-2022,11,80.8,1095,10.518757,92.068497
EVCS_18197,Kerala,Kochi,Slow,15,Tata Power,25-11-2023,46,41.7,4744,15.003274,82.967933
EVCS_18198,Kerala,Kochi,Slow,15,Jio-bp Pulse,28-05-2022,50,38.7,5161,19.687408,89.29492
EVCS_18199,Kerala,Kochi,Fast,120,ChargeZone,26-02-2023,101,95,83985,13.698009,77.901101
EVCS_18200,Kerala,Kochi,Slow,30,Tata Power,12-05-2023,23,82.6,5473,22.032482,89.542141
EVCS_18201,Kerala,Kochi,Fast,15,Ather Grid,16-08-2022,115,46.6,9784,23.118275,90.870248
EVCS_18202,Kerala,Thiruvananthapuram,Slow,180,Ather Grid,18-05-2023,18,34.9,23144,32.151999,75.688294
EVCS_18203,Kerala,Kochi,Fast,30,Statiq,22-05-2024,63,48.6,10847,15.78593,79.882965
EVCS_18204,Kerala,Kochi,Slow,30,Statiq,23-08-2022,10,46.9,2225,18.873716,84.316199
EVCS_18205,Kerala,Thiruvananthapuram,Slow,15,Ather Grid,05-11-2022,54,26.8,4361,12.366737,96.503657
EVCS_18206,Kerala,Thiruvananthapuram,Slow,15,Ather Grid,12-08-2023,31,67.4,2845,17.201521,93.051291
EVCS_18207,Kerala,Thiruvananthapuram,Slow,120,Statiq,01-06-2023,52,95.1,44613,17.837509,73.623898
EVCS_18208,Kerala,Thiruvananthapuram,Slow,60,Govt Utility,27-11-2024,27,53.4,12863,28.517489,71.544234
EVCS_18209,Kerala,Kochi,Fast,30,Tata Power,23-05-2022,85,72,19788,16.447051,94.310605
EVCS_18210,Kerala,Thiruvananthapuram,Fast,350,ChargeZone,17-04-2024,77,54.9,209124,15.529319,80.735716
EVCS_18211,Kerala,Kochi,Slow,30,Jio-bp Pulse,19-10-2022,24,43.1,3959,11.941487,70.821042
EVCS_18212,Kerala,Kochi,Slow,60,Tata Power,05-06-2022,23,74.3,10165,22.990578,83.593709
EVCS_18213,Kerala,Kochi,Fast,60,Govt Utility,26-04-2025,99,68,46299,29.451986,84.846278
EVCS_18214,Kerala,Kochi,Fast,60,ChargeZone,23-11-2023,20,57.1,7300,23.592344,69.36736
EVCS_18215,Kerala,Kochi,Slow,60,Jio-bp Pulse,22-05-2023,34,72.2,10909,30.346912,86.992579
EVCS_18216,Kerala,Kochi,Fast,30,Tata Power,17-10-2024,23,52.5,3915,26.176319,89.486169
EVCS_18217,Kerala,Thiruvananthapuram,Slow,60,Tata Power,01-05-2022,18,70.5,5206,19.90551,70.147511
EVCS_18218,Kerala,Thiruvananthapuram,Slow,60,ChargeZone,20-01-2022,42,97.1,15458,34.334485,80.419161
EVCS_18219,Kerala,Thiruvananthapuram,Fast,60,ChargeZone,13-10-2023,7,27.7,2832,15.881337,77.121932
EVCS_18220,Kerala,Kochi,Slow,30,Tata Power,18-02-2024,34,73.2,7186,31.650652,72.640563
EVCS_18221,Kerala,Kochi,Slow,15,Ather Grid,23-08-2024,54,53.2,4786,28.654424,81.109593
EVCS_18222,Kerala,Kochi,Slow,60,Tata Power,28-01-2024,7,65.3,2206,18.057019,94.817089
EVCS_18223,Kerala,Thiruvananthapuram,Slow,120,Govt Utility,26-02-2023,42,48.7,36923,8.240764,85.919906
EVCS_18224,Kerala,Kochi,Fast,15,ChargeZone,30-05-2022,116,44.1,9706,26.380573,75.038561
EVCS_18225,Kerala,Thiruvananthapuram,Fast,350,Govt Utility,09-04-2024,5,82.2,13741,31.489573,68.174997
EVCS_18226,Kerala,Kochi,Fast,120,Govt Utility,14-01-2022,57,88.8,38179,15.666692,75.583972
EVCS_18227,Kerala,Kochi,Fast,60,Tata Power,30-06-2023,86,28.5,29317,13.49817,94.040606
EVCS_18228,Kerala,Kochi,Slow,30,ChargeZone,13-08-2024,58,36.3,12090,34.546747,95.769026
EVCS_18229,Kerala,Kochi,Slow,120,ChargeZone,14-11-2023,20,21.1,18716,34.872838,72.535158
EVCS_18230,Kerala,Kochi,Slow,60,Tata Power,31-01-2023,35,82,10503,11.886421,87.852284
EVCS_18231,Kerala,Kochi,Slow,15,Statiq,17-05-2024,9,76.1,811,15.425842,82.912762
EVCS_18232,Kerala,Thiruvananthapuram,Slow,350,Ather Grid,10-03-2025,9,70,24045,15.08434,80.677379
EVCS_18233,Kerala,Kochi,Slow,120,Govt Utility,03-12-2024,4,48.2,3823,12.379041,90.559997
EVCS_18234,Kerala,Kochi,Fast,15,Statiq,03-07-2023,90,24,6848,22.548396,73.804748
EVCS_18235,Kerala,Kochi,Slow,120,Tata Power,20-02-2024,23,26.7,21451,34.806743,72.161423
EVCS_18236,Kerala,Kochi,Slow,180,Statiq,31-12-2023,49,73.1,49244,17.610653,84.806439
EVCS_18237,Kerala,Thiruvananthapuram,Slow,30,Tata Power,14-09-2024,35,46.9,6697,33.283951,76.00947
EVCS_18238,Kerala,Kochi,Slow,120,ChargeZone,20-09-2024,40,51.8,31001,19.483674,82.998632
EVCS_18239,Kerala,Thiruvananthapuram,Slow,15,Govt Utility,28-08-2024,36,74.4,3785,12.335224,95.621849
EVCS_18240,Kerala,Kochi,Slow,60,Govt Utility,20-02-2023,29,35.1,9532,12.739524,77.155795
EVCS_18241,Kerala,Kochi,Fast,15,Ather Grid,14-09-2022,67,54.6,5360,14.472548,78.293622
EVCS_18242,Kerala,Kochi,Slow,30,Ather Grid,25-02-2022,28,68.1,6105,13.082806,88.185687
EVCS_18243,Kerala,Thiruvananthapuram,Fast,60,ChargeZone,17-01-2025,12,87.5,3931,16.641618,70.261919
EVCS_18244,Kerala,Kochi,Fast,15,Statiq,21-08-2024,88,38,8127,23.48193,73.133025
EVCS_18245,Kerala,Thiruvananthapuram,Slow,60,Statiq,13-06-2024,26,56,11523,11.38659,81.57815
EVCS_18246,Kerala,Thiruvananthapuram,Fast,15,Ather Grid,01-05-2023,113,95.8,8448,25.887106,84.438652
EVCS_18247,Kerala,Thiruvananthapuram,Slow,120,Jio-bp Pulse,09-12-2024,13,97,10711,15.532632,93.583941
EVCS_18248,Kerala,Kochi,Slow,350,ChargeZone,15-01-2023,10,62.9,23437,26.817012,68.032864
EVCS_18249,Kerala,Thiruvananthapuram,Fast,15,Govt Utility,01-12-2024,91,90.6,7306,10.49928,92.093721
EVCS_18250,Kerala,Kochi,Slow,120,Govt Utility,12-11-2023,4,21.4,2691,21.632205,93.664674
EVCS_18251,Kerala,Thiruvananthapuram,Slow,30,Tata Power,19-12-2023,39,21.5,7733,33.043553,90.191405
EVCS_18252,Kerala,Kochi,Slow,180,Govt Utility,05-04-2023,14,33.7,13026,34.726994,87.197423
EVCS_18253,Kerala,Kochi,Fast,30,ChargeZone,30-08-2022,80,55.8,17228,12.748089,77.417719
EVCS_18254,Kerala,Thiruvananthapuram,Fast,60,ChargeZone,03-09-2024,113,78.8,48413,13.644108,93.900025
EVCS_18255,Kerala,Thiruvananthapuram,Fast,15,Tata Power,24-08-2023,45,69,4869,30.473256,80.182845
EVCS_18256,Kerala,Kochi,Slow,30,Govt Utility,11-04-2023,18,24.2,3851,29.594473,73.160427
EVCS_18257,Kerala,Thiruvananthapuram,Slow,60,Tata Power,02-10-2024,44,41.2,19283,8.162161,75.646693
EVCS_18258,Kerala,Kochi,Slow,120,Statiq,28-01-2024,47,57.3,43855,19.663136,79.074354
EVCS_18259,Kerala,Thiruvananthapuram,Slow,30,Tata Power,06-07-2024,9,84.6,1372,26.81674,88.026506
EVCS_18260,Kerala,Thiruvananthapuram,Slow,15,ChargeZone,25-03-2025,17,31.5,1344,10.84203,83.585308
EVCS_18261,Kerala,Thiruvananthapuram,Slow,15,Tata Power,14-08-2024,19,78.3,1468,25.832817,76.867802
EVCS_18262,Kerala,Thiruvananthapuram,Fast,30,Tata Power,23-08-2022,97,82.9,19995,17.05956,70.89192
EVCS_18263,Kerala,Thiruvananthapuram,Slow,30,ChargeZone,07-03-2024,44,66.7,6392,24.358781,82.545062
EVCS_18264,Kerala,Thiruvananthapuram,Slow,30,Tata Power,07-03-2024,24,94.5,3662,17.587457,68.086554
EVCS_18265,Kerala,Thiruvananthapuram,Fast,30,Tata Power,28-09-2022,5,73.6,949,34.377393,85.8865
EVCS_18266,Kerala,Thiruvananthapuram,Fast,120,ChargeZone,28-11-2024,12,39.7,10591,24.551392,94.504944
EVCS_18267,Kerala,Thiruvananthapuram,Slow,120,Tata Power,22-11-2023,35,72.6,20769,29.207816,81.749866
EVCS_18268,Kerala,Thiruvananthapuram,Slow,30,Jio-bp Pulse,19-03-2024,48,26.9,7627,23.684922,96.996054
EVCS_18269,Kerala,Thiruvananthapuram,Slow,60,Tata Power,25-01-2023,24,20.6,8975,26.168482,86.843148
EVCS_18270,Kerala,Thiruvananthapuram,Slow,60,Statiq,07-07-2022,23,47.1,8332,31.349657,82.757219
EVCS_18271,Kerala,Thiruvananthapuram,Slow,30,Tata Power,29-03-2022,23,84.4,3617,15.104733,95.866384
EVCS_18272,Kerala,Thiruvananthapuram,Fast,15,Tata Power,05-06-2022,45,97.1,4001,10.398604,70.567124
EVCS_18273,Kerala,Thiruvananthapuram,Slow,15,Statiq,13-07-2023,38,63,3008,24.601437,81.976489
EVCS_18274,Kerala,Kochi,Slow,30,Govt Utility,21-06-2025,24,70.2,5393,11.05576,86.440958
EVCS_18275,Kerala,Thiruvananthapuram,Slow,350,Govt Utility,30-01-2023,58,91.5,146906,10.625414,74.736832
EVCS_18276,Kerala,Kochi,Fast,15,Jio-bp Pulse,09-01-2025,95,91.4,6945,25.886218,89.940784
EVCS_18277,Kerala,Kochi,Slow,350,Tata Power,30-11-2024,56,65.4,98535,16.065382,74.845582
EVCS_18278,Kerala,Thiruvananthapuram,Slow,15,Statiq,19-12-2023,41,54.3,4818,25.434126,72.022552
EVCS_18279,Kerala,Thiruvananthapuram,Slow,30,Govt Utility,08-06-2022,22,88.8,3929,21.890323,71.437369
EVCS_18280,Kerala,Kochi,Slow,180,Tata Power,21-08-2023,11,32.7,12569,16.341934,88.930064
EVCS_18281,Kerala,Thiruvananthapuram,Slow,180,Tata Power,18-02-2022,7,86.8,9226,32.606212,85.659317
EVCS_18282,Kerala,Thiruvananthapuram,Fast,60,Statiq,21-02-2025,65,24.6,23213,16.819306,95.270845
EVCS_18283,Kerala,Kochi,Slow,15,Tata Power,06-01-2024,2,29.5,187,21.036356,83.529031
EVCS_18284,Kerala,Kochi,Slow,15,Ather Grid,30-04-2022,29,49.8,3010,20.379173,76.826879
EVCS_18285,Kerala,Kochi,Slow,30,ChargeZone,15-07-2022,29,71.4,4894,26.025495,82.113992
EVCS_18286,Kerala,Thiruvananthapuram,Slow,180,ChargeZone,15-09-2024,17,50.4,15877,16.972037,79.226406
EVCS_18287,Kerala,Kochi,Fast,60,Jio-bp Pulse,08-07-2024,110,56.7,48545,16.20528,70.11311
EVCS_18288,Kerala,Thiruvananthapuram,Slow,15,Statiq,28-06-2025,48,30.4,4864,10.740531,71.340357
EVCS_18289,Kerala,Thiruvananthapuram,Slow,120,Statiq,09-07-2022,24,26.2,19313,27.872651,70.378297
EVCS_18290,Kerala,Thiruvananthapuram,Fast,120,Govt Utility,02-03-2024,47,34.6,40381,28.673592,69.185036
EVCS_18291,Kerala,Thiruvananthapuram,Slow,120,Statiq,13-06-2025,13,95.9,11567,27.748797,73.237287
EVCS_18292,Kerala,Thiruvananthapuram,Slow,15,Govt Utility,05-02-2024,53,37.7,6130,27.388906,75.967336
EVCS_18293,Kerala,Kochi,Slow,15,Statiq,26-06-2022,49,39.3,5663,23.340476,89.319649
EVCS_18294,Kerala,Thiruvananthapuram,Slow,60,ChargeZone,22-06-2022,46,55,15040,9.187126,91.471538
EVCS_18295,Kerala,Thiruvananthapuram,Slow,60,Statiq,24-08-2023,30,21.3,12553,33.643799,73.007915
EVCS_18296,Kerala,Kochi,Fast,180,Ather Grid,24-10-2022,95,86.1,108095,28.669174,85.405842
EVCS_18297,Kerala,Kochi,Slow,30,ChargeZone,23-03-2022,28,97.3,4711,33.203557,82.63944
EVCS_18298,Kerala,Thiruvananthapuram,Slow,120,Govt Utility,24-08-2022,34,30.5,22540,33.209735,70.91913
EVCS_18299,Kerala,Kochi,Slow,15,Statiq,25-02-2024,3,63.8,344,31.821523,68.460586
EVCS_18300,Kerala,Kochi,Fast,15,Govt Utility,26-09-2022,50,62.9,5191,34.65301,69.65235
EVCS_18301,Kerala,Kochi,Slow,60,Statiq,22-04-2023,12,97.4,5689,24.787461,95.411803
EVCS_18302,Kerala,Kochi,Slow,120,ChargeZone,07-01-2024,15,91.6,10029,22.522939,77.194017
EVCS_18303,Kerala,Kochi,Slow,30,Tata Power,08-02-2023,8,79.5,1570,15.53235,72.129233
EVCS_18304,Kerala,Thiruvananthapuram,Slow,15,Jio-bp Pulse,07-09-2023,57,82.5,6078,15.499424,85.51401
EVCS_18305,Kerala,Kochi,Slow,30,Statiq,28-03-2024,15,39.7,2906,26.223529,74.816116
EVCS_18306,Kerala,Kochi,Slow,15,Statiq,23-04-2024,33,35.9,3751,20.399708,93.413669
EVCS_18307,Kerala,Thiruvananthapuram,Slow,15,Tata Power,18-03-2022,35,94.3,3319,16.404149,95.693321
EVCS_18308,Kerala,Kochi,Slow,30,Statiq,10-09-2023,54,36.2,12145,16.787257,75.146964
EVCS_18309,Kerala,Kochi,Fast,180,Ather Grid,10-04-2024,81,30.5,81638,29.97909,92.430231
EVCS_18310,Kerala,Thiruvananthapuram,Fast,30,Statiq,22-03-2025,87,37.7,18999,14.584186,93.924579
EVCS_18311,Kerala,Thiruvananthapuram,Slow,120,Statiq,15-01-2025,22,44.1,17739,22.411895,91.084183
EVCS_18312,Kerala,Thiruvananthapuram,Slow,60,Govt Utility,25-01-2024,42,76.4,16127,27.90489,94.908604
EVCS_18313,Kerala,Thiruvananthapuram,Slow,60,Statiq,04-01-2024,59,39.8,19163,25.484895,96.752917
EVCS_18314,Kerala,Kochi,Slow,15,Statiq,05-11-2024,55,97.2,4890,8.481222,80.32688
EVCS_18315,Kerala,Thiruvananthapuram,Slow,120,Statiq,29-05-2022,19,62.6,15227,22.635326,80.738916
EVCS_18316,Kerala,Kochi,Slow,15,Ather Grid,08-07-2024,33,20.8,2797,18.306099,73.743987
EVCS_18317,Kerala,Thiruvananthapuram,Fast,15,Govt Utility,29-06-2024,53,41,6272,21.767246,75.375668
EVCS_18318,Kerala,Kochi,Slow,15,ChargeZone,20-02-2025,48,38.9,5314,11.629823,69.670095
EVCS_18319,Kerala,Kochi,Slow,180,Jio-bp Pulse,22-01-2022,54,44.9,73226,30.941521,76.098113
EVCS_18320,Kerala,Kochi,Slow,15,Ather Grid,06-11-2022,18,74.6,1597,34.566774,96.476236
EVCS_18321,Kerala,Thiruvananthapuram,Fast,30,ChargeZone,05-11-2023,110,83.9,16534,12.289919,92.439376
EVCS_18322,Kerala,Thiruvananthapuram,Slow,30,Govt Utility,30-05-2025,43,46.5,9660,25.831718,78.227508
EVCS_18323,Kerala,Kochi,Fast,60,Govt Utility,07-11-2023,57,83.7,18679,29.914574,77.267116
EVCS_18324,Kerala,Kochi,Slow,30,Jio-bp Pulse,02-05-2022,14,85,2709,24.03583,93.650585
EVCS_18325,Kerala,Thiruvananthapuram,Slow,120,Jio-bp Pulse,22-06-2024,44,75.8,29670,28.132622,96.283106
EVCS_18326,Kerala,Thiruvananthapuram,Fast,30,Jio-bp Pulse,02-04-2024,88,61.3,13941,23.366396,90.837216
EVCS_18327,Kerala,Kochi,Slow,120,Statiq,19-09-2024,33,78.5,27239,29.273227,95.607466
EVCS_18328,Kerala,Thiruvananthapuram,Fast,60,ChargeZone,02-01-2024,47,73.9,18619,13.022651,90.209061
EVCS_18329,Kerala,Thiruvananthapuram,Slow,350,Govt Utility,21-03-2022,30,51,83434,16.95203,78.124452
EVCS_18330,Kerala,Thiruvananthapuram,Fast,30,Ather Grid,21-04-2023,81,70.3,16118,24.32304,93.04793
EVCS_18331,Kerala,Thiruvananthapuram,Fast,60,Statiq,04-11-2022,90,38.1,31058,21.744555,88.231246
EVCS_18332,Kerala,Kochi,Fast,180,Ather Grid,18-05-2023,15,85.6,18488,26.994263,74.022831
